Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2010-01-01,,,,,,,,,,,,,,,2,4,,,,,,,,
2010-01-02,0.2,0.2,0.2,0.2,0.2,0.2,,,,,,,,,8,1,4,,,,,,5,10
2010-01-03,1.7,1.7,1.7,1.7,1.7,1.7,,,,,1,,2,2,1,,,1,,,5,1,,
2010-01-04,,,,,,,,,,,,,,3,1,,3,,,,,,,
2010-01-18,,,,,,,,,,,,,,,,,1,6,26,7,,,,
2010-01-19,4.5,4.5,4.5,4.5,4.5,4.5,,,,,,,1,1,3,,,,,,,,,
2010-01-21,,,,,,,,,,,,,31,,,5,2,1,,,,,,
2010-01-22,,,,,,,,,6,1,,,,,,,,,,,,,,
2010-01-23,,,,,,,,,,,7,8,9,,,,,,,,5,,,27
2010-01-24,,,,,,,8,13,,,,28,3,5,12,,,,,,,,,
2010-01-25,,,,,,,,,5,16,1,,,,,,,,,,,,,
2010-01-27,,,,,,,,,15,14,,,,,,,,,,,2,,,
2010-02-01,,,,,,,1,,2,,2,1,2,,3,5,4,1,,,,,,
2010-02-04,,,,,,,,39,,,,,,,,,,,,,,,,
2010-02-05,,,,,,,,,,,,3,,,,,,,,,,,,
2010-02-07,,,,,,,,,,,,,,21,1,2,21,,,,,,7,7
2010-02-12,,,,,,,,,,8,26,,1,21,8,,1,,,1,,,,
2010-02-13,,,,,,,,,,,,1,2,1,1,,1,,1,,1,,,
2010-02-14,,,,,,,,,1,,1,1,,2,,,3,,,1,1,,,
2010-02-15,,,,,,,,,1,,,,2,,1,2,,,,1,,,,
2010-02-16,,,,,,,,,1,,,3,3,,,2,5,27,29,9,,,,
2010-02-23,,,,,,,,,,,,,,,,,16,,,,,,,
2010-02-25,,,,,,,,,,18,,,,,,,,,,,,,,
2010-02-26,,,,,,,,,,,,,,,8,,,,,,,,,
2010-02-27,,,,,,,,,3,,,,6,,,,,,18,,,2,,
2010-03-05,,,,,,,,2,5,4,6,1,1,,1,3,46,,,,1,,,
2010-03-06,,,,,,,,,2,,1,1,2,,,,,,,,14,34,,
2010-03-12,,,,,,,,,,,5,,,8,,,,,3,5,,,,
2010-03-20,,,,,,,,,,,,1,1,,,,,,1,,,,,
2010-03-21,,,,,,,,,,,,3,1,1,,1,1,1,,,,,,
2010-03-22,,,,,,,,1,6,2,3,1,1,,1,2,2,2,2,,,,,
2010-03-23,,,,,,,,,10,,2,,1,,2,5,2,2,,,,,,
