Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2009-08-10,,,,,,,,,,,,,,,,,,,2,1,4,2,1,
2009-08-11,0.5,0.5,0.5,0.5,0.5,0.5,1,8,3,1,2,2,1,4,3,2,2,3,4,1,4,4,,1
2009-08-12,0.5,0.5,0.5,0.5,0.5,0.5,2,3,7,3,,2,2,3,5,2,4,5,2,1,1,1,1,
2009-08-13,1.2,1.2,1.2,1.2,1.2,1.2,2,1,2,1,3,2,6,6,1,3,3,6,,4,2,1,1,1
2009-08-14,0.5,0.5,0.5,0.5,0.5,0.5,2,4,,1,,2,1,,,,5,3,3,4,,1,1,
2009-08-15,,,,,,,,,,1,2,1,2,,2,2,,2,,,4,1,,
2009-08-16,,,,,,,,,,3,2,5,1,5,,1,3,,,,,,,
2009-08-17,,,,,,,,1,1,2,,2,1,2,2,1,1,8,1,3,3,1,1,
2009-08-18,,,,,,,2,1,3,1,3,1,3,2,,4,1,3,3,4,1,,,
2009-08-19,,,,,,,1,,5,1,1,4,1,6,1,,2,6,1,,4,1,,
2009-08-20,,,,,,,3,,4,,2,1,,,1,2,6,4,1,1,5,,1,2
2009-08-21,,,,,,,3,,1,1,,2,4,4,1,,7,5,3,1,1,1,,
2009-08-22,,,,,,,2,,1,2,3,1,4,,1,3,6,1,2,2,1,,,
2009-08-23,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,2,2,,1,,4,1,7,4,2,,1,,
2009-08-24,0.3,0.3,0.3,0.3,0.3,0.3,2,,3,1,3,,2,2,3,2,2,4,1,,1,2,,
2009-08-25,0.5,0.5,0.5,0.5,0.5,0.5,1,1,2,2,2,2,,3,3,,3,6,1,4,2,,,
2009-08-26,,,,,,,2,2,2,2,1,2,1,2,3,1,5,3,2,,1,,1,
2009-08-27,,,,,,,1,2,,,,3,2,3,4,,4,5,1,,1,1,,
2009-08-28,,,,,,,2,2,,,,2,8,,2,3,3,3,3,3,,3,,1
2009-08-29,0.2,0.2,0.2,0.2,0.2,0.2,,1,,,2,3,2,4,1,1,1,1,,1,1,,,
2009-08-30,,,,,,,,1,,,2,2,2,3,3,2,1,3,,1,,,,
2009-08-31,,,,,,,2,,1,2,1,2,1,1,2,1,2,3,3,,,,,
2009-09-01,0.2,0.2,0.2,0.2,0.2,0.2,2,1,,1,5,,1,4,3,,2,2,1,1,2,3,1,
2009-09-02,0.2,0.2,0.2,0.2,0.2,0.2,1,3,,1,,1,2,1,,1,1,6,4,1,1,,1,
2009-09-03,,,,,,,1,4,3,,,,1,2,3,1,2,1,2,2,1,,,
2009-09-04,,,,,,,3,2,2,1,1,2,4,,,,2,2,2,2,2,1,,
2009-09-05,0.2,0.2,0.2,0.2,0.2,0.2,2,1,2,,1,1,2,1,1,,3,1,1,2,1,1,,
2009-09-06,0.2,0.2,0.2,0.2,0.2,0.2,,,,1,1,,,3,2,,3,1,,1,,1,,
2009-09-07,,,,,,,1,1,,2,,2,1,2,4,1,3,7,1,,1,4,,
2009-09-08,,,,,,,,2,5,5,1,,3,2,2,,2,10,2,,2,,1,
2009-09-09,,,,,,,3,2,4,5,1,,3,2,,1,5,6,2,6,2,1,,
2009-09-10,,,,,,,1,1,1,2,2,2,1,,2,2,3,5,4,2,,,,
2009-09-11,0.2,0.2,0.2,0.2,0.2,0.2,2,,4,2,2,1,5,1,3,4,5,4,3,4,1,,,
2009-09-12,,,,,,,2,,1,5,3,4,5,5,4,4,2,2,4,1,2,,,
2009-09-13,0.3,0.3,0.3,0.3,0.3,0.3,,1,,2,2,6,6,6,4,3,4,1,,,,,1,
2009-09-14,,,,,,,2,3,3,5,4,3,,3,2,3,2,9,1,,2,1,2,1
2009-09-15,,,,,,,1,1,2,4,,1,3,2,3,,3,5,2,1,,1,,
2009-09-16,,,,,,,2,1,7,2,3,,1,,3,2,4,3,1,1,,1,2,1
2009-09-17,,,,,,,1,1,3,1,,,2,1,3,2,2,3,4,2,1,1,,
2009-09-18,0.2,0.2,0.2,0.2,0.2,0.2,2,1,2,1,1,3,3,2,,3,6,4,1,4,1,2,,1
2009-09-19,,,,,,,2,1,,1,1,,,2,6,5,2,5,,2,1,1,,
2009-09-20,0.2,0.2,0.2,0.2,0.2,0.2,2,,,1,3,6,1,1,3,1,1,2,,,1,,,1
2009-09-21,,,,,,,2,,4,4,3,3,3,3,2,,6,6,2,1,1,,,
2009-09-22,,,,,,,2,2,3,1,2,2,3,,,1,2,7,2,1,1,2,,
2009-09-23,,,,,,,2,,2,2,1,1,,1,1,1,5,5,1,2,3,,1,
2009-09-24,,,,,,,,,4,3,3,1,,3,1,3,7,2,1,1,,1,2,
2009-09-25,,,,,,,1,,3,,2,5,4,5,,1,1,3,2,6,2,1,,
2009-09-26,0.2,0.2,0.2,0.2,0.2,0.2,3,,1,,,3,3,,1,1,1,,,,,,,
2009-09-27,,,,,,,1,1,1,1,2,,5,1,,1,2,4,1,1,1,,,
2009-09-28,,,,,,,2,3,2,2,2,,,,,3,5,5,1,1,1,1,2,
2009-09-29,,,,,,,,,3,2,2,3,3,2,1,2,2,6,1,2,4,,,
2009-09-30,,,,,,,3,1,3,,3,2,1,2,5,1,4,3,1,3,4,1,,
2009-10-01,,,,,,,,1,3,2,,,,1,1,,2,4,3,2,4,2,2,
2009-10-02,0.2,0.2,0.2,0.2,0.2,0.2,2,2,6,1,2,,4,1,3,,5,4,1,,3,1,,
2009-10-03,,,,,,,,,2,2,1,,2,1,4,,2,1,,1,,,,
2009-10-04,,,,,,,1,,,2,,1,1,1,,1,4,1,,,,,,
2009-10-05,0.2,0.2,0.2,0.2,0.2,0.2,3,,1,1,,3,3,2,3,2,3,3,4,2,2,2,,
2009-10-06,,,,,,,1,3,2,2,2,,1,2,4,2,2,5,3,2,3,,1,
2009-10-07,,,,,,,,,4,3,2,2,,2,1,3,4,4,6,2,,,1,
2009-10-08,0.2,0.2,0.2,0.2,0.2,0.2,1,,2,2,2,,2,4,4,3,3,7,2,4,1,,,
2009-10-09,,,,,,,,1,2,3,,1,3,2,3,,1,3,1,,2,1,,
2009-10-10,0.2,0.2,0.2,0.2,0.2,0.2,1,,2,,,2,3,3,,1,,2,3,,1,,,
