Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2019-07-03,,,,,,,,,,,,,,1,1,3,,3,2,3,1,,,
2019-07-04,1,,,,,,,1,,,1,,,1,1,2,1,1,1,3,,1,1,
2019-07-05,,,,,,,,1,,,,,1,,1,2,,1,,,2,4,,1
2019-07-06,,,,,,,,,,,,,1,,,,,,2,1,1,,1,
2019-07-07,,,,,,,,,,,,1,,1,1,4,,,,,,,,
2019-07-08,1,,,,,,,,,,,1,1,,,2,1,,3,,1,1,,1
2019-07-09,,,,,,,,2,1,1,,1,,,1,1,1,3,,,,1,,
2019-07-10,,,,,,,1,1,,,,1,,1,,1,1,3,,,,1,,1
2019-07-11,,,,,,,,,,,,,,2,,2,5,2,,1,,3,2,2
2019-07-12,,,,,,,,1,,1,2,,,1,1,1,1,,,1,1,,,
2019-07-13,,1,,,,,,,,,,,1,1,,,1,,1,,,,,
2019-07-14,,,,,,,,,,,,,1,,,,,1,1,,,,,
2019-07-15,,,,,,,,2,,,,,,,,,1,2,1,,,,,
2019-07-16,,,1,,,,1,1,,,,,,,,1,2,1,1,,1,,,
2019-07-17,,,,,,,2,1,,,,1,,,,1,,1,,1,,1,,
2019-07-18,,,,,,,1,1,,1,,,1,,,1,1,2,1,,2,,,1
2019-07-19,,,,,,,,1,,,1,,,2,1,1,1,2,,,,,1,
2019-07-20,,,,,,,,,,,,,,,,,,1,,,,,,
2019-07-21,,,,1,1,,,,,,1,,1,,,,2,1,,,,1,1,
2019-07-22,,,,,,,1,,,1,,,,,,,2,3,1,1,,,,
2019-07-23,,,,,,,,,,1,2,2,1,,,,2,2,2,1,,,,
2019-07-24,,,,,,,,1,,,,,,1,1,1,5,,2,1,,,1,
2019-07-25,,,,,,,,1,,1,,1,,,1,1,1,1,1,,,,1,
2019-07-26,,,,,1,,,,,,1,,,,2,,1,,,1,,,,
2019-07-27,1,1,,,,,,,,,,,1,,,,1,,,,,,,
2019-07-28,,,,,,,,,,,,,,,,1,,1,,1,,,1,
2019-07-29,,1,,,,,1,1,,,,1,1,,,1,1,,1,1,1,,,
2019-07-30,,,,,,,,,,1,,,,,3,2,,,,,,,,
2019-07-31,1,,,,,,,,,,,,,,,1,2,1,,,,,,
2019-08-01,,1,,,,,,,,1,,1,,,1,1,,,,,1,1,,3
2019-08-02,,,,,,,1,,,,1,2,1,,,1,1,2,,,1,1,,1
2019-08-03,,2,,,,,,,,,,,4,,,,,1,1,,,,,
2019-08-04,,1,,,,,,,,1,,,,,,1,,,,,1,,,1
2019-08-05,,,,,,,,,,1,,,,,,1,1,3,1,,,1,,
2019-08-06,,1,,,,,1,,,2,2,1,1,,,3,2,4,,1,,,,
2019-08-07,1,,,,,,,,,,,2,,,1,1,,5,2,,,,,1
2019-08-08,1,,,,,,,,,,,,2,,1,1,,3,,,1,,6,2
2019-08-09,,,,,,,,,,,,,,1,1,1,1,1,2,1,,1,,
2019-08-10,,,,,,,,,,,1,,,,,1,,,,,1,,,
2019-08-11,1,,,,,,,,,,,,,,1,,,,3,,,,,
2019-08-12,,,,,,,,,2,,,,,,1,3,2,1,,,,1,1,
2019-08-13,1,,,,,,,,1,1,,,,,,1,,,1,,,,,
2019-08-14,1,,,,,,,,,,,,,,,1,4,1,,1,,,,
2019-08-15,,1,,,,,,1,1,1,1,,,,2,,1,2,,1,1,,,1
2019-08-16,,,,,,,,1,,,,,,,,1,1,1,,1,,,,
2019-08-17,1,,,,,,,,,,,,,,,,,1,,2,,,1,1
2019-08-18,,1,,,,,,,,,,,2,,,,2,,,1,,,,
2019-08-19,1,,,,,,,,3,,1,,,2,,1,1,4,1,,,,,
2019-08-20,1,,,,,,,,2,,,,,,1,1,1,5,,1,2,1,,1
2019-08-21,1,,,,,,,,1,,,,,,,1,2,3,1,1,,,,
2019-08-22,,,,,,,,,1,,,,2,,,,3,1,,,1,,,2
2019-08-23,,,,,,,,,1,,,1,,,1,,1,1,,,,,,3
2019-08-24,1,,,,,,,,,1,1,,1,1,,,1,1,,1,,,,1
2019-08-25,1,,1,,,,,,,,,3,1,,,1,,1,,,,1,,1
2019-08-26,1,,,,,,,,,,,1,,1,,1,,2,,,,,,
2019-08-27,,1,,,,,,2,,,,,,3,1,,2,3,,3,,,,
2019-08-28,,2,,,,,,2,1,,1,,2,1,,1,1,4,,,2,,,
2019-08-29,1,,,,,,,1,,1,,1,,1,1,1,3,1,,,1,,,3
2019-08-30,,,,,,,,,2,,,,1,2,,1,1,3,,1,,,1,1
2019-08-31,1,,,,,,,,,,,,,,,1,,,2,,,,,
2019-09-01,,,,,,,,,,,,,4,,11,3,,,,,,,,1
2019-09-02,1,,1,,,,,,2,1,,,,,,2,,2,,1,2,,,
2019-09-03,1,,,,,,1,2,,,,,1,2,,3,,1,1,,1,,,1
2019-09-04,1,,,,,,,1,,,,,1,3,,,,5,3,,,,,
2019-09-05,1,,,,,,,,,1,,,1,,1,1,1,2,,2,1,1,1,
2019-09-06,,,,,,,,,,,1,,1,,,,1,,,2,,,,
2019-09-07,,,,,,,,,,1,,,,,,,,2,,1,1,,,
2019-09-08,,,,,,,,,,,,,,,1,,1,,,1,1,,,
2019-09-09,,,,,,,,1,1,,,,1,,,,2,2,,,,,,
2019-09-10,1,,,,,,,3,1,,,1,,,1,1,4,3,1,,,,1,
2019-09-11,1,,,,,,,1,1,,2,1,3,2,2,1,,2,,,,,,
2019-09-12,1,,,,,,,1,1,2,,1,,1,2,1,1,1,3,1,1,1,1,
2019-09-13,,,,,,,1,1,,1,,,1,,1,1,1,,2,1,3,,1,
2019-09-14,,,,,,,,,,,,,,,1,,,1,,,1,,,
2019-09-15,,,,,,,,,,,1,,2,,,,,,1,1,,,,
2019-09-16,,,,,,,,2,,1,,,,2,,,2,1,,1,,2,,
2019-09-17,,,1,,,,1,2,,1,,,1,4,1,1,1,4,1,,1,1,,1
2019-09-18,,1,,,,,,2,,1,,,2,2,2,3,,3,1,1,,1,1,
2019-09-19,,1,,,,,,2,1,,1,,,1,,3,2,2,1,,,2,1,
2019-09-20,,,,,,,,,1,1,3,1,,5,1,1,1,1,1,2,,,,
2019-09-21,,,1,,,,,1,1,1,2,,,,,,,3,2,,1,,,
2019-09-22,,,,1,,,,,,,,,2,,,1,1,,,,,,,
2019-09-23,,,,,,,,1,,,1,,1,2,1,,2,2,2,,,,,
2019-09-24,1,,,,,,,1,,,,1,,,,1,1,1,2,,,,1,
2019-09-25,1,,,,,,,1,,,,,1,1,1,,,3,,1,1,,,
2019-09-26,1,,,,,,,,,,1,,,,,1,,1,1,,2,,,
2019-09-27,,,,,1,,,,,,1,,3,,,1,,,1,1,,1,1,
2019-09-28,,,1,,1,,,,,,,,1,,,1,1,,,,1,1,,
2019-09-29,,,,,,,,,,3,,,,,,,1,,,,1,,,
2019-09-30,,,,,,,,1,,1,1,,1,,2,1,,1,2,1,,,,
2019-10-01,,,,,,,,,1,,,,1,1,,,1,4,1,1,,1,,
2019-10-02,1,,,,,,,,,,,1,,,,2,1,2,1,1,,1,,1
2019-10-03,,,,,,,,,1,,,,,1,2,2,,3,1,2,1,,,1
