Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2008-08-27,19,15,14,10,2,14,94,214,415,546,758,1320,2069,2368,2092,1909,1746,1250,590,326,206,157,164,82
2008-08-28,22,152,16,9,3,17,103,229,373,524,855,1291,1788,2417,1993,1808,1620,1727,925,576,325,164,258,134
2008-08-29,50,35,63,19,6,15,85,188,415,606,909,1422,2233,2470,2078,1972,1976,1396,626,428,400,349,358,246
2008-08-30,206,106,77,64,33,19,62,59,185,471,1093,1753,2228,2642,2684,2564,2051,1382,643,491,400,421,394,326
2008-08-31,206,189,125,75,27,20,46,54,72,110,337,762,1238,1394,1445,1303,902,469,196,148,123,118,68,39
2008-09-01,8,9,3,6,8,12,120,171,378,536,887,1289,2150,2499,1998,1823,1823,1359,592,380,184,143,152,52
2008-09-02,12,4,14,12,4,11,95,149,376,521,821,1263,2130,2347,1554,1458,1685,1254,506,357,242,130,177,84
2008-09-03,31,17,11,5,9,26,102,205,418,469,790,1212,1898,1935,1171,1067,1346,1180,525,377,258,186,157,106
2008-09-04,27,8,13,16,2,21,95,228,424,520,860,1203,1950,1798,1499,1349,1513,1243,699,480,337,174,187,131
2008-09-05,49,38,20,57,11,28,85,172,464,543,663,1035,1885,1488,1562,1392,1486,946,391,268,235,229,264,169
2008-09-06,80,73,38,52,28,7,26,41,166,517,1075,1662,2153,2770,2898,2689,2313,1458,721,391,322,375,365,320
2008-09-07,215,181,95,54,38,22,42,52,225,340,661,1124,1456,1639,1522,1472,970,534,268,171,182,112,72,64
2008-09-08,12,6,4,3,0,14,89,195,428,501,792,1138,2036,2005,1570,1403,1415,1038,499,323,224,136,119,59
2008-09-09,20,4,4,1,2,12,69,234,519,464,734,1200,1900,2095,1709,1715,1556,1225,556,257,232,140,144,83
2008-09-10,36,10,25,11,4,24,71,217,423,569,742,1062,1897,2065,1553,1401,1354,1157,607,437,274,247,228,98
2008-09-11,81,20,17,23,0,12,65,207,466,603,766,1052,1958,2104,1787,1545,1595,1311,669,440,313,201,201,109
2008-09-12,92,49,48,47,19,15,87,191,497,506,891,1231,1949,2114,1736,1508,1789,1304,654,396,444,316,334,254
2008-09-13,157,74,94,29,33,20,31,71,188,574,1149,1659,2333,2959,3106,2945,2440,1473,855,475,431,442,428,386
2008-09-14,157,110,7,6,30,37,6,47,55,85,376,659,1309,1567,1589,1627,1103,531,282,219,145,97,108,42
2008-09-15,18,24,15,21,3,12,76,200,479,573,767,1159,2066,2195,1583,1431,1562,1338,579,345,173,135,178,101
2008-09-16,23,8,11,9,2,14,69,199,447,562,861,1257,1975,2173,1700,1626,1599,1209,646,237,165,148,103,76
2008-09-17,36,14,12,5,0,17,65,195,507,474,889,1232,2050,2133,1723,1665,1616,1272,641,374,285,200,179,96
2008-09-18,27,29,20,14,6,9,67,199,509,516,880,1271,2029,2318,1769,1731,1849,1439,736,568,344,203,272,160
2008-09-19,61,71,45,85,18,32,90,191,496,657,900,1291,2123,2251,1795,1918,2075,1536,900,412,363,284,338,275
2008-09-20,195,119,62,61,21,26,27,55,194,520,1186,1920,2527,3102,3479,3373,3023,1789,869,523,451,370,444,394
2008-09-21,289,180,150,107,56,27,41,35,55,138,393,943,1497,1965,2041,1909,1490,661,365,258,160,139,221,189
2008-09-22,108,101,62,43,10,7,56,205,199,664,932,1422,2183,2216,1770,1807,1932,1282,546,270,276,161,166,167
2008-09-23,89,49,37,21,5,23,63,187,464,544,907,1276,2148,2260,1915,1826,1964,1417,582,491,244,240,302,184
2008-09-24,129,93,61,29,8,24,55,218,448,516,875,1133,2128,2233,2076,1989,1913,1470,645,426,265,190,209,185
2008-09-25,77,68,72,56,5,20,59,210,482,574,863,1328,2207,2299,1950,2114,2122,1750,803,502,332,251,294,230
2008-09-26,141,135,145,38,21,23,61,166,426,642,1026,1403,2332,2463,2133,2291,2334,1644,801,474,437,380,348,350
2008-09-27,176,184,119,76,34,18,31,56,223,623,1217,1903,2718,3408,3842,3697,3370,2112,968,573,495,491,494,435
2008-09-28,347,253,171,146,62,158,2117,1538,219,230,342,438,605,764,953,763,741,404,308,309,290,270,286,181
2008-09-29,41,34,22,10,30,155,364,911,1469,1181,1005,1070,1423,1489,1254,1270,1440,1378,717,576,645,711,656,535
2008-09-30,141,106,89,53,30,200,473,1234,1610,2271,2406,1551,2121,1675,1593,1572,2180,2898,1071,520,419,382,592,518
2008-10-01,108,97,114,89,31,359,898,1757,1756,1636,1257,1598,1914,2150,1977,1716,1991,1889,1094,696,607,639,591,354
2008-10-02,93,85,78,51,67,272,630,1362,1313,1320,1466,1337,1610,1586,1354,1276,1666,1608,797,555,478,673,572,496
2008-10-03,94,121,184,52,61,315,469,1146,1560,1405,1189,1320,1545,1639,1346,1492,1891,1734,775,567,677,509,799,689
2008-10-04,223,126,127,76,44,112,251,422,676,1013,1897,2022,2180,2171,2170,1851,1688,1872,897,1114,774,868,947,886
