Date,00:00,01:00,02:00,03:00,04:00,05:00,06:00,07:00,08:00,09:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
2008-06-27,77,57,67,29,27,26,93,290,599,621,1025,1755,2283,2425,2138,2013,2035,1668,1025,616,566,482,301,324
2008-06-28,256,258,179,143,67,62,72,125,440,921,1455,2032,2180,2122,1366,2171,2162,1710,1065,623,497,469,450,381
2008-06-29,305,259,233,186,103,44,48,54,92,193,736,1181,1700,1754,1294,816,580,427,381,324,226,154,227,119
2008-06-30,61,50,23,19,7,25,111,266,594,807,1063,1641,2245,2298,1908,1441,1152,1074,761,359,314,254,178,96
2008-07-01,42,28,16,7,17,25,100,266,532,659,1153,1555,2191,2207,1539,932,1293,1359,904,449,337,216,177,48
2008-07-02,24,12,22,9,6,20,78,248,601,537,1066,1506,2140,2254,1827,1221,1638,1421,865,520,322,250,229,183
2008-07-03,70,49,25,20,10,15,101,315,473,488,1049,1587,2169,2245,1876,1317,1508,1390,1176,733,401,288,227,173
2008-07-04,70,68,41,39,33,21,121,235,429,604,1226,1688,2079,2164,1702,1702,1462,1457,846,606,460,422,456,342
2008-07-05,235,172,153,109,83,38,58,138,282,808,904,1310,1644,2165,2054,1435,1364,1452,919,538,338,410,400,326
2008-07-06,312,245,225,158,127,51,42,54,142,191,379,715,1169,1377,1573,1413,982,554,414,191,172,145,193,79
2008-07-07,48,30,18,22,11,23,104,290,562,691,1010,1105,1190,1425,1509,1232,1094,1000,543,368,324,227,161,116
2008-07-08,45,21,17,12,7,29,105,290,603,675,985,1411,2199,2201,1819,1698,1625,1490,875,395,324,236,168,121
2008-07-09,63,32,16,26,6,31,102,271,618,652,1031,1437,2075,1786,1539,1737,1472,1310,604,358,299,227,168,75
2008-07-10,55,15,27,17,8,23,105,311,613,706,1273,1567,2043,2028,1597,1426,1739,1473,1012,581,245,205,285,195
